slice,mask
591_103.nii.gz,mask_943.nii.gz
591_104.nii.gz,mask_656.nii.gz
591_105.nii.gz,mask_532.nii.gz
591_106.nii.gz,mask_658.nii.gz
591_107.nii.gz,mask_173.nii.gz
591_108.nii.gz,mask_524.nii.gz
591_109.nii.gz,mask_252.nii.gz
591_110.nii.gz,mask_471.nii.gz
591_111.nii.gz,mask_943.nii.gz
591_112.nii.gz,mask_228.nii.gz
591_113.nii.gz,mask_628.nii.gz
591_114.nii.gz,mask_836.nii.gz
591_115.nii.gz,mask_789.nii.gz
591_116.nii.gz,mask_525.nii.gz
591_117.nii.gz,mask_672.nii.gz
591_118.nii.gz,mask_435.nii.gz
591_119.nii.gz,mask_863.nii.gz
591_120.nii.gz,mask_751.nii.gz
591_121.nii.gz,mask_938.nii.gz
591_122.nii.gz,mask_429.nii.gz
591_123.nii.gz,mask_843.nii.gz
591_124.nii.gz,mask_511.nii.gz
591_125.nii.gz,mask_792.nii.gz
591_126.nii.gz,mask_30.nii.gz
591_127.nii.gz,mask_117.nii.gz
591_128.nii.gz,mask_491.nii.gz
591_129.nii.gz,mask_221.nii.gz
591_130.nii.gz,mask_514.nii.gz
591_131.nii.gz,mask_151.nii.gz
591_132.nii.gz,mask_842.nii.gz
591_133.nii.gz,mask_89.nii.gz
591_134.nii.gz,mask_601.nii.gz
591_135.nii.gz,mask_75.nii.gz
591_136.nii.gz,mask_953.nii.gz
591_137.nii.gz,mask_33.nii.gz
591_138.nii.gz,mask_271.nii.gz
591_139.nii.gz,mask_319.nii.gz
591_140.nii.gz,mask_911.nii.gz
591_141.nii.gz,mask_446.nii.gz
591_142.nii.gz,mask_487.nii.gz
591_143.nii.gz,mask_460.nii.gz
591_144.nii.gz,mask_102.nii.gz
591_145.nii.gz,mask_292.nii.gz
591_146.nii.gz,mask_870.nii.gz
591_147.nii.gz,mask_464.nii.gz
591_148.nii.gz,mask_795.nii.gz
591_149.nii.gz,mask_152.nii.gz
591_150.nii.gz,mask_232.nii.gz
591_151.nii.gz,mask_188.nii.gz
591_152.nii.gz,mask_582.nii.gz
591_153.nii.gz,mask_615.nii.gz
591_154.nii.gz,mask_572.nii.gz
591_155.nii.gz,mask_697.nii.gz
591_156.nii.gz,mask_928.nii.gz
591_157.nii.gz,mask_881.nii.gz
591_158.nii.gz,mask_925.nii.gz
591_159.nii.gz,mask_881.nii.gz
591_160.nii.gz,mask_566.nii.gz
591_161.nii.gz,mask_973.nii.gz
591_162.nii.gz,mask_47.nii.gz
591_163.nii.gz,mask_621.nii.gz
591_164.nii.gz,mask_880.nii.gz
591_165.nii.gz,mask_48.nii.gz
591_166.nii.gz,mask_934.nii.gz
591_167.nii.gz,mask_408.nii.gz
591_168.nii.gz,mask_195.nii.gz
591_169.nii.gz,mask_949.nii.gz
591_170.nii.gz,mask_706.nii.gz
591_171.nii.gz,mask_496.nii.gz
591_172.nii.gz,mask_497.nii.gz
591_173.nii.gz,mask_124.nii.gz
591_174.nii.gz,mask_181.nii.gz
591_175.nii.gz,mask_802.nii.gz
591_176.nii.gz,mask_410.nii.gz
591_177.nii.gz,mask_404.nii.gz
591_178.nii.gz,mask_81.nii.gz
591_179.nii.gz,mask_519.nii.gz
591_180.nii.gz,mask_81.nii.gz
591_181.nii.gz,mask_887.nii.gz
591_182.nii.gz,mask_947.nii.gz
591_183.nii.gz,mask_70.nii.gz
591_184.nii.gz,mask_235.nii.gz
591_185.nii.gz,mask_271.nii.gz
591_186.nii.gz,mask_354.nii.gz
591_187.nii.gz,mask_846.nii.gz
591_188.nii.gz,mask_50.nii.gz
591_189.nii.gz,mask_382.nii.gz
591_190.nii.gz,mask_663.nii.gz
591_191.nii.gz,mask_723.nii.gz
591_192.nii.gz,mask_922.nii.gz
591_193.nii.gz,mask_48.nii.gz
591_194.nii.gz,mask_137.nii.gz
591_195.nii.gz,mask_504.nii.gz
591_196.nii.gz,mask_674.nii.gz
591_197.nii.gz,mask_607.nii.gz
591_198.nii.gz,mask_61.nii.gz
591_199.nii.gz,mask_556.nii.gz
591_200.nii.gz,mask_293.nii.gz
591_201.nii.gz,mask_547.nii.gz
591_202.nii.gz,mask_517.nii.gz
591_203.nii.gz,mask_14.nii.gz
591_204.nii.gz,mask_984.nii.gz
591_205.nii.gz,mask_69.nii.gz
591_206.nii.gz,mask_542.nii.gz
591_207.nii.gz,mask_151.nii.gz
591_208.nii.gz,mask_975.nii.gz
591_209.nii.gz,mask_141.nii.gz
591_210.nii.gz,mask_674.nii.gz
591_211.nii.gz,mask_906.nii.gz
591_212.nii.gz,mask_479.nii.gz
591_213.nii.gz,mask_310.nii.gz
591_214.nii.gz,mask_401.nii.gz
591_215.nii.gz,mask_649.nii.gz
591_216.nii.gz,mask_846.nii.gz
591_217.nii.gz,mask_299.nii.gz
591_218.nii.gz,mask_7.nii.gz
591_219.nii.gz,mask_125.nii.gz
591_220.nii.gz,mask_556.nii.gz
591_221.nii.gz,mask_709.nii.gz
591_222.nii.gz,mask_764.nii.gz
591_223.nii.gz,mask_421.nii.gz
591_224.nii.gz,mask_708.nii.gz
591_225.nii.gz,mask_601.nii.gz
591_226.nii.gz,mask_380.nii.gz
591_227.nii.gz,mask_246.nii.gz
591_228.nii.gz,mask_435.nii.gz
591_229.nii.gz,mask_376.nii.gz
591_230.nii.gz,mask_353.nii.gz
591_231.nii.gz,mask_118.nii.gz
591_232.nii.gz,mask_882.nii.gz
591_233.nii.gz,mask_999.nii.gz
591_234.nii.gz,mask_654.nii.gz
591_235.nii.gz,mask_937.nii.gz
591_236.nii.gz,mask_913.nii.gz
591_237.nii.gz,mask_263.nii.gz
591_238.nii.gz,mask_765.nii.gz
591_239.nii.gz,mask_766.nii.gz
591_240.nii.gz,mask_346.nii.gz
591_241.nii.gz,mask_127.nii.gz
591_242.nii.gz,mask_890.nii.gz
591_243.nii.gz,mask_608.nii.gz
591_244.nii.gz,mask_842.nii.gz
591_245.nii.gz,mask_523.nii.gz
591_246.nii.gz,mask_677.nii.gz
591_247.nii.gz,mask_716.nii.gz
591_248.nii.gz,mask_298.nii.gz
591_249.nii.gz,mask_514.nii.gz
591_250.nii.gz,mask_17.nii.gz
591_251.nii.gz,mask_695.nii.gz
591_252.nii.gz,mask_719.nii.gz
591_253.nii.gz,mask_641.nii.gz
591_254.nii.gz,mask_967.nii.gz
591_255.nii.gz,mask_987.nii.gz
591_256.nii.gz,mask_545.nii.gz
591_257.nii.gz,mask_88.nii.gz
591_258.nii.gz,mask_576.nii.gz
591_259.nii.gz,mask_667.nii.gz
591_260.nii.gz,mask_886.nii.gz
591_261.nii.gz,mask_99.nii.gz
591_262.nii.gz,mask_568.nii.gz
591_263.nii.gz,mask_964.nii.gz
591_264.nii.gz,mask_901.nii.gz
591_265.nii.gz,mask_789.nii.gz
591_266.nii.gz,mask_549.nii.gz
591_267.nii.gz,mask_600.nii.gz
591_268.nii.gz,mask_557.nii.gz
591_269.nii.gz,mask_511.nii.gz
591_270.nii.gz,mask_73.nii.gz
591_271.nii.gz,mask_832.nii.gz
591_272.nii.gz,mask_855.nii.gz
591_273.nii.gz,mask_867.nii.gz
591_274.nii.gz,mask_778.nii.gz
591_275.nii.gz,mask_707.nii.gz
591_276.nii.gz,mask_316.nii.gz
591_277.nii.gz,mask_536.nii.gz
591_278.nii.gz,mask_505.nii.gz
591_279.nii.gz,mask_600.nii.gz
591_280.nii.gz,mask_76.nii.gz
591_281.nii.gz,mask_896.nii.gz
591_282.nii.gz,mask_163.nii.gz
591_283.nii.gz,mask_179.nii.gz
591_284.nii.gz,mask_625.nii.gz
591_285.nii.gz,mask_428.nii.gz
591_286.nii.gz,mask_82.nii.gz
591_287.nii.gz,mask_538.nii.gz
591_288.nii.gz,mask_52.nii.gz
591_289.nii.gz,mask_13.nii.gz
591_290.nii.gz,mask_139.nii.gz
591_291.nii.gz,mask_114.nii.gz
591_292.nii.gz,mask_304.nii.gz
591_293.nii.gz,mask_66.nii.gz
591_294.nii.gz,mask_264.nii.gz
591_295.nii.gz,mask_30.nii.gz
591_296.nii.gz,mask_205.nii.gz
591_297.nii.gz,mask_346.nii.gz
591_298.nii.gz,mask_498.nii.gz
591_299.nii.gz,mask_630.nii.gz
591_300.nii.gz,mask_383.nii.gz
591_301.nii.gz,mask_47.nii.gz
591_302.nii.gz,mask_269.nii.gz
591_303.nii.gz,mask_147.nii.gz
591_304.nii.gz,mask_408.nii.gz
591_305.nii.gz,mask_157.nii.gz
591_306.nii.gz,mask_922.nii.gz
591_307.nii.gz,mask_193.nii.gz
591_308.nii.gz,mask_929.nii.gz
591_309.nii.gz,mask_467.nii.gz
591_310.nii.gz,mask_159.nii.gz
591_311.nii.gz,mask_454.nii.gz
591_312.nii.gz,mask_706.nii.gz
591_313.nii.gz,mask_268.nii.gz
591_314.nii.gz,mask_457.nii.gz
591_315.nii.gz,mask_550.nii.gz
591_316.nii.gz,mask_869.nii.gz
591_317.nii.gz,mask_873.nii.gz
591_318.nii.gz,mask_878.nii.gz
591_319.nii.gz,mask_288.nii.gz
591_320.nii.gz,mask_609.nii.gz
591_321.nii.gz,mask_64.nii.gz
591_322.nii.gz,mask_366.nii.gz
591_323.nii.gz,mask_301.nii.gz
591_324.nii.gz,mask_85.nii.gz
591_325.nii.gz,mask_187.nii.gz
591_326.nii.gz,mask_762.nii.gz
591_327.nii.gz,mask_466.nii.gz
591_328.nii.gz,mask_355.nii.gz
591_329.nii.gz,mask_232.nii.gz
591_330.nii.gz,mask_575.nii.gz
591_331.nii.gz,mask_498.nii.gz
591_332.nii.gz,mask_262.nii.gz
591_333.nii.gz,mask_944.nii.gz
591_334.nii.gz,mask_307.nii.gz
591_335.nii.gz,mask_774.nii.gz
591_336.nii.gz,mask_833.nii.gz
591_337.nii.gz,mask_266.nii.gz
591_338.nii.gz,mask_320.nii.gz
591_339.nii.gz,mask_157.nii.gz
591_340.nii.gz,mask_107.nii.gz
591_341.nii.gz,mask_884.nii.gz
591_342.nii.gz,mask_364.nii.gz
591_343.nii.gz,mask_914.nii.gz
591_344.nii.gz,mask_169.nii.gz
591_345.nii.gz,mask_772.nii.gz
591_346.nii.gz,mask_772.nii.gz
591_347.nii.gz,mask_305.nii.gz
591_348.nii.gz,mask_46.nii.gz
591_349.nii.gz,mask_739.nii.gz
591_350.nii.gz,mask_630.nii.gz
591_351.nii.gz,mask_339.nii.gz
591_352.nii.gz,mask_842.nii.gz
591_353.nii.gz,mask_860.nii.gz
591_354.nii.gz,mask_554.nii.gz
591_355.nii.gz,mask_764.nii.gz
591_356.nii.gz,mask_278.nii.gz
591_357.nii.gz,mask_856.nii.gz
591_358.nii.gz,mask_455.nii.gz
591_359.nii.gz,mask_505.nii.gz
591_360.nii.gz,mask_916.nii.gz
591_361.nii.gz,mask_920.nii.gz
591_362.nii.gz,mask_350.nii.gz
591_363.nii.gz,mask_366.nii.gz
591_364.nii.gz,mask_24.nii.gz
591_365.nii.gz,mask_551.nii.gz
591_366.nii.gz,mask_451.nii.gz
591_367.nii.gz,mask_485.nii.gz
591_368.nii.gz,mask_897.nii.gz
591_369.nii.gz,mask_615.nii.gz
591_370.nii.gz,mask_359.nii.gz
591_371.nii.gz,mask_175.nii.gz
591_372.nii.gz,mask_232.nii.gz
591_373.nii.gz,mask_357.nii.gz
591_374.nii.gz,mask_10.nii.gz
591_375.nii.gz,mask_429.nii.gz
591_376.nii.gz,mask_229.nii.gz
591_377.nii.gz,mask_246.nii.gz
591_378.nii.gz,mask_998.nii.gz
591_379.nii.gz,mask_465.nii.gz
591_380.nii.gz,mask_287.nii.gz
591_381.nii.gz,mask_275.nii.gz
591_382.nii.gz,mask_372.nii.gz
591_383.nii.gz,mask_364.nii.gz
591_384.nii.gz,mask_801.nii.gz
591_385.nii.gz,mask_615.nii.gz
591_386.nii.gz,mask_835.nii.gz
591_387.nii.gz,mask_216.nii.gz
591_388.nii.gz,mask_587.nii.gz
591_389.nii.gz,mask_618.nii.gz
591_390.nii.gz,mask_897.nii.gz
591_391.nii.gz,mask_974.nii.gz
591_392.nii.gz,mask_451.nii.gz
591_393.nii.gz,mask_943.nii.gz
591_394.nii.gz,mask_538.nii.gz
591_395.nii.gz,mask_183.nii.gz
591_396.nii.gz,mask_407.nii.gz
591_397.nii.gz,mask_470.nii.gz
591_398.nii.gz,mask_926.nii.gz
591_399.nii.gz,mask_391.nii.gz
600_0.nii.gz,mask_200.nii.gz
600_1.nii.gz,mask_437.nii.gz
600_2.nii.gz,mask_52.nii.gz
600_3.nii.gz,mask_788.nii.gz
600_4.nii.gz,mask_946.nii.gz
600_5.nii.gz,mask_631.nii.gz
600_6.nii.gz,mask_746.nii.gz
600_7.nii.gz,mask_68.nii.gz
600_8.nii.gz,mask_109.nii.gz
600_9.nii.gz,mask_368.nii.gz
600_10.nii.gz,mask_298.nii.gz
600_11.nii.gz,mask_38.nii.gz
600_12.nii.gz,mask_186.nii.gz
600_13.nii.gz,mask_726.nii.gz
600_14.nii.gz,mask_519.nii.gz
600_15.nii.gz,mask_913.nii.gz
600_16.nii.gz,mask_149.nii.gz
600_17.nii.gz,mask_400.nii.gz
600_18.nii.gz,mask_81.nii.gz
600_19.nii.gz,mask_132.nii.gz
600_20.nii.gz,mask_198.nii.gz
600_21.nii.gz,mask_371.nii.gz
600_22.nii.gz,mask_118.nii.gz
600_23.nii.gz,mask_148.nii.gz
600_24.nii.gz,mask_690.nii.gz
600_25.nii.gz,mask_748.nii.gz
600_26.nii.gz,mask_649.nii.gz
600_27.nii.gz,mask_462.nii.gz
600_28.nii.gz,mask_851.nii.gz
600_29.nii.gz,mask_110.nii.gz
600_30.nii.gz,mask_50.nii.gz
600_31.nii.gz,mask_215.nii.gz
600_32.nii.gz,mask_438.nii.gz
600_33.nii.gz,mask_957.nii.gz
600_34.nii.gz,mask_159.nii.gz
600_35.nii.gz,mask_700.nii.gz
600_36.nii.gz,mask_649.nii.gz
600_37.nii.gz,mask_181.nii.gz
600_38.nii.gz,mask_130.nii.gz
600_39.nii.gz,mask_520.nii.gz
600_40.nii.gz,mask_965.nii.gz
600_41.nii.gz,mask_561.nii.gz
600_42.nii.gz,mask_360.nii.gz
600_43.nii.gz,mask_62.nii.gz
600_44.nii.gz,mask_618.nii.gz
600_45.nii.gz,mask_396.nii.gz
600_46.nii.gz,mask_371.nii.gz
600_47.nii.gz,mask_171.nii.gz
600_48.nii.gz,mask_265.nii.gz
600_49.nii.gz,mask_642.nii.gz
600_50.nii.gz,mask_625.nii.gz
600_51.nii.gz,mask_447.nii.gz
600_52.nii.gz,mask_536.nii.gz
600_53.nii.gz,mask_60.nii.gz
600_54.nii.gz,mask_432.nii.gz
600_55.nii.gz,mask_15.nii.gz
600_56.nii.gz,mask_721.nii.gz
600_57.nii.gz,mask_83.nii.gz
600_58.nii.gz,mask_853.nii.gz
600_59.nii.gz,mask_852.nii.gz
600_60.nii.gz,mask_73.nii.gz
600_61.nii.gz,mask_909.nii.gz
600_62.nii.gz,mask_533.nii.gz
600_63.nii.gz,mask_565.nii.gz
600_64.nii.gz,mask_847.nii.gz
600_65.nii.gz,mask_560.nii.gz
600_66.nii.gz,mask_255.nii.gz
600_67.nii.gz,mask_741.nii.gz
600_68.nii.gz,mask_889.nii.gz
600_69.nii.gz,mask_369.nii.gz
600_70.nii.gz,mask_49.nii.gz
600_71.nii.gz,mask_595.nii.gz
600_72.nii.gz,mask_119.nii.gz
600_73.nii.gz,mask_40.nii.gz
600_74.nii.gz,mask_534.nii.gz
600_75.nii.gz,mask_403.nii.gz
600_76.nii.gz,mask_184.nii.gz
600_77.nii.gz,mask_243.nii.gz
600_78.nii.gz,mask_448.nii.gz
600_79.nii.gz,mask_357.nii.gz
600_80.nii.gz,mask_975.nii.gz
600_81.nii.gz,mask_678.nii.gz
600_82.nii.gz,mask_513.nii.gz
600_83.nii.gz,mask_573.nii.gz
600_84.nii.gz,mask_165.nii.gz
600_85.nii.gz,mask_973.nii.gz
600_86.nii.gz,mask_519.nii.gz
600_87.nii.gz,mask_669.nii.gz
600_88.nii.gz,mask_835.nii.gz
600_89.nii.gz,mask_532.nii.gz
600_90.nii.gz,mask_623.nii.gz
600_91.nii.gz,mask_51.nii.gz
600_92.nii.gz,mask_308.nii.gz
600_93.nii.gz,mask_13.nii.gz
600_94.nii.gz,mask_111.nii.gz
600_95.nii.gz,mask_435.nii.gz
600_96.nii.gz,mask_842.nii.gz
600_97.nii.gz,mask_446.nii.gz
600_98.nii.gz,mask_841.nii.gz
600_99.nii.gz,mask_475.nii.gz
600_100.nii.gz,mask_795.nii.gz
600_101.nii.gz,mask_20.nii.gz
600_102.nii.gz,mask_239.nii.gz
600_103.nii.gz,mask_876.nii.gz
600_104.nii.gz,mask_403.nii.gz
600_105.nii.gz,mask_96.nii.gz
600_106.nii.gz,mask_642.nii.gz
600_107.nii.gz,mask_8.nii.gz
600_108.nii.gz,mask_134.nii.gz
600_109.nii.gz,mask_154.nii.gz
600_110.nii.gz,mask_513.nii.gz
600_111.nii.gz,mask_626.nii.gz
600_112.nii.gz,mask_467.nii.gz
600_113.nii.gz,mask_629.nii.gz
600_114.nii.gz,mask_412.nii.gz
600_115.nii.gz,mask_807.nii.gz
600_116.nii.gz,mask_50.nii.gz
600_117.nii.gz,mask_491.nii.gz
600_118.nii.gz,mask_688.nii.gz
600_119.nii.gz,mask_962.nii.gz
600_120.nii.gz,mask_763.nii.gz
600_121.nii.gz,mask_523.nii.gz
600_122.nii.gz,mask_685.nii.gz
600_123.nii.gz,mask_580.nii.gz
600_124.nii.gz,mask_591.nii.gz
600_125.nii.gz,mask_62.nii.gz
600_126.nii.gz,mask_600.nii.gz
600_127.nii.gz,mask_446.nii.gz
600_128.nii.gz,mask_427.nii.gz
600_129.nii.gz,mask_649.nii.gz
600_130.nii.gz,mask_465.nii.gz
600_131.nii.gz,mask_424.nii.gz
600_132.nii.gz,mask_856.nii.gz
600_133.nii.gz,mask_986.nii.gz
600_134.nii.gz,mask_192.nii.gz
600_135.nii.gz,mask_197.nii.gz
600_136.nii.gz,mask_723.nii.gz
600_137.nii.gz,mask_367.nii.gz
600_138.nii.gz,mask_965.nii.gz
600_139.nii.gz,mask_201.nii.gz
600_140.nii.gz,mask_344.nii.gz
600_141.nii.gz,mask_262.nii.gz
600_142.nii.gz,mask_449.nii.gz
600_143.nii.gz,mask_422.nii.gz
600_144.nii.gz,mask_310.nii.gz
600_145.nii.gz,mask_149.nii.gz
600_146.nii.gz,mask_174.nii.gz
600_147.nii.gz,mask_478.nii.gz
600_148.nii.gz,mask_933.nii.gz
600_149.nii.gz,mask_388.nii.gz
600_150.nii.gz,mask_939.nii.gz
600_151.nii.gz,mask_363.nii.gz
600_152.nii.gz,mask_32.nii.gz
600_153.nii.gz,mask_607.nii.gz
600_154.nii.gz,mask_218.nii.gz
600_155.nii.gz,mask_832.nii.gz
600_156.nii.gz,mask_306.nii.gz
600_157.nii.gz,mask_596.nii.gz
600_158.nii.gz,mask_508.nii.gz
600_159.nii.gz,mask_46.nii.gz
600_160.nii.gz,mask_328.nii.gz
600_161.nii.gz,mask_528.nii.gz
600_162.nii.gz,mask_242.nii.gz
600_163.nii.gz,mask_314.nii.gz
600_164.nii.gz,mask_353.nii.gz
600_165.nii.gz,mask_528.nii.gz
600_166.nii.gz,mask_699.nii.gz
600_167.nii.gz,mask_505.nii.gz
600_168.nii.gz,mask_238.nii.gz
600_169.nii.gz,mask_504.nii.gz
600_170.nii.gz,mask_8.nii.gz
600_171.nii.gz,mask_596.nii.gz
600_172.nii.gz,mask_641.nii.gz
600_173.nii.gz,mask_397.nii.gz
600_174.nii.gz,mask_715.nii.gz
600_175.nii.gz,mask_735.nii.gz
600_176.nii.gz,mask_356.nii.gz
600_177.nii.gz,mask_167.nii.gz
600_178.nii.gz,mask_878.nii.gz
600_179.nii.gz,mask_40.nii.gz
600_180.nii.gz,mask_944.nii.gz
600_181.nii.gz,mask_909.nii.gz
600_182.nii.gz,mask_184.nii.gz
600_183.nii.gz,mask_68.nii.gz
600_184.nii.gz,mask_181.nii.gz
600_185.nii.gz,mask_894.nii.gz
600_186.nii.gz,mask_426.nii.gz
600_187.nii.gz,mask_445.nii.gz
600_188.nii.gz,mask_383.nii.gz
600_189.nii.gz,mask_311.nii.gz
600_190.nii.gz,mask_587.nii.gz
600_191.nii.gz,mask_362.nii.gz
600_192.nii.gz,mask_934.nii.gz
600_193.nii.gz,mask_589.nii.gz
600_194.nii.gz,mask_831.nii.gz
600_195.nii.gz,mask_533.nii.gz
600_196.nii.gz,mask_169.nii.gz
600_197.nii.gz,mask_33.nii.gz
600_198.nii.gz,mask_46.nii.gz
600_199.nii.gz,mask_29.nii.gz
600_200.nii.gz,mask_953.nii.gz
600_201.nii.gz,mask_527.nii.gz
600_202.nii.gz,mask_322.nii.gz
600_203.nii.gz,mask_287.nii.gz
600_204.nii.gz,mask_488.nii.gz
600_205.nii.gz,mask_884.nii.gz
600_206.nii.gz,mask_174.nii.gz
600_207.nii.gz,mask_246.nii.gz
600_208.nii.gz,mask_421.nii.gz
600_209.nii.gz,mask_733.nii.gz
600_210.nii.gz,mask_72.nii.gz
600_211.nii.gz,mask_378.nii.gz
600_212.nii.gz,mask_742.nii.gz
600_213.nii.gz,mask_368.nii.gz
600_214.nii.gz,mask_952.nii.gz
600_215.nii.gz,mask_796.nii.gz
600_216.nii.gz,mask_568.nii.gz
600_217.nii.gz,mask_661.nii.gz
600_218.nii.gz,mask_956.nii.gz
600_219.nii.gz,mask_909.nii.gz
600_220.nii.gz,mask_946.nii.gz
600_221.nii.gz,mask_878.nii.gz
600_222.nii.gz,mask_998.nii.gz
600_223.nii.gz,mask_955.nii.gz
600_224.nii.gz,mask_421.nii.gz
600_225.nii.gz,mask_868.nii.gz
600_226.nii.gz,mask_91.nii.gz
600_227.nii.gz,mask_460.nii.gz
600_228.nii.gz,mask_245.nii.gz
600_229.nii.gz,mask_193.nii.gz
600_230.nii.gz,mask_845.nii.gz
600_231.nii.gz,mask_824.nii.gz
600_232.nii.gz,mask_691.nii.gz
600_233.nii.gz,mask_725.nii.gz
600_234.nii.gz,mask_23.nii.gz
600_235.nii.gz,mask_384.nii.gz
600_236.nii.gz,mask_177.nii.gz
600_237.nii.gz,mask_204.nii.gz
600_238.nii.gz,mask_386.nii.gz
600_239.nii.gz,mask_758.nii.gz
600_240.nii.gz,mask_824.nii.gz
600_241.nii.gz,mask_774.nii.gz
600_242.nii.gz,mask_217.nii.gz
600_243.nii.gz,mask_571.nii.gz
600_244.nii.gz,mask_260.nii.gz
600_245.nii.gz,mask_214.nii.gz
600_246.nii.gz,mask_301.nii.gz
600_247.nii.gz,mask_532.nii.gz
600_248.nii.gz,mask_236.nii.gz
600_249.nii.gz,mask_537.nii.gz
600_250.nii.gz,mask_570.nii.gz
600_251.nii.gz,mask_496.nii.gz
600_252.nii.gz,mask_234.nii.gz
600_253.nii.gz,mask_280.nii.gz
600_254.nii.gz,mask_741.nii.gz
600_255.nii.gz,mask_133.nii.gz
600_256.nii.gz,mask_93.nii.gz
600_257.nii.gz,mask_921.nii.gz
600_258.nii.gz,mask_576.nii.gz
600_259.nii.gz,mask_115.nii.gz
600_260.nii.gz,mask_400.nii.gz
600_261.nii.gz,mask_185.nii.gz
600_262.nii.gz,mask_285.nii.gz
600_263.nii.gz,mask_628.nii.gz
600_264.nii.gz,mask_488.nii.gz
600_265.nii.gz,mask_839.nii.gz
600_266.nii.gz,mask_462.nii.gz
600_267.nii.gz,mask_113.nii.gz
600_268.nii.gz,mask_697.nii.gz
600_269.nii.gz,mask_732.nii.gz
600_270.nii.gz,mask_202.nii.gz
600_271.nii.gz,mask_162.nii.gz
600_272.nii.gz,mask_759.nii.gz
600_273.nii.gz,mask_266.nii.gz
600_274.nii.gz,mask_350.nii.gz
600_275.nii.gz,mask_843.nii.gz
600_276.nii.gz,mask_549.nii.gz
600_277.nii.gz,mask_375.nii.gz
600_278.nii.gz,mask_886.nii.gz
600_279.nii.gz,mask_163.nii.gz
600_280.nii.gz,mask_829.nii.gz
600_281.nii.gz,mask_854.nii.gz
600_282.nii.gz,mask_861.nii.gz
600_283.nii.gz,mask_258.nii.gz
600_284.nii.gz,mask_673.nii.gz
600_285.nii.gz,mask_676.nii.gz
600_286.nii.gz,mask_466.nii.gz
600_287.nii.gz,mask_701.nii.gz
600_288.nii.gz,mask_61.nii.gz
600_289.nii.gz,mask_387.nii.gz
600_290.nii.gz,mask_359.nii.gz
600_291.nii.gz,mask_902.nii.gz
600_292.nii.gz,mask_48.nii.gz
600_293.nii.gz,mask_76.nii.gz
600_294.nii.gz,mask_741.nii.gz
600_295.nii.gz,mask_283.nii.gz
600_296.nii.gz,mask_697.nii.gz
600_297.nii.gz,mask_684.nii.gz
600_298.nii.gz,mask_513.nii.gz
600_299.nii.gz,mask_975.nii.gz
600_300.nii.gz,mask_964.nii.gz
600_301.nii.gz,mask_402.nii.gz
600_302.nii.gz,mask_535.nii.gz
600_303.nii.gz,mask_878.nii.gz
600_304.nii.gz,mask_925.nii.gz
600_305.nii.gz,mask_859.nii.gz
600_306.nii.gz,mask_521.nii.gz
600_307.nii.gz,mask_274.nii.gz
600_308.nii.gz,mask_317.nii.gz
600_309.nii.gz,mask_44.nii.gz
600_310.nii.gz,mask_511.nii.gz
600_311.nii.gz,mask_439.nii.gz
600_312.nii.gz,mask_603.nii.gz
600_313.nii.gz,mask_159.nii.gz
600_314.nii.gz,mask_735.nii.gz
600_315.nii.gz,mask_749.nii.gz
600_316.nii.gz,mask_970.nii.gz
600_317.nii.gz,mask_498.nii.gz
600_318.nii.gz,mask_191.nii.gz
600_319.nii.gz,mask_577.nii.gz
600_320.nii.gz,mask_606.nii.gz
600_321.nii.gz,mask_474.nii.gz
600_322.nii.gz,mask_216.nii.gz
600_323.nii.gz,mask_83.nii.gz
600_324.nii.gz,mask_729.nii.gz
600_325.nii.gz,mask_12.nii.gz
600_326.nii.gz,mask_2.nii.gz
600_327.nii.gz,mask_869.nii.gz
600_328.nii.gz,mask_47.nii.gz
600_329.nii.gz,mask_938.nii.gz
600_330.nii.gz,mask_612.nii.gz
600_331.nii.gz,mask_715.nii.gz
600_332.nii.gz,mask_296.nii.gz
600_333.nii.gz,mask_800.nii.gz
600_334.nii.gz,mask_712.nii.gz
600_335.nii.gz,mask_174.nii.gz
600_336.nii.gz,mask_984.nii.gz
600_337.nii.gz,mask_718.nii.gz
600_338.nii.gz,mask_914.nii.gz
600_339.nii.gz,mask_114.nii.gz
600_340.nii.gz,mask_844.nii.gz
600_341.nii.gz,mask_88.nii.gz
600_342.nii.gz,mask_330.nii.gz
600_343.nii.gz,mask_969.nii.gz
600_344.nii.gz,mask_723.nii.gz
600_345.nii.gz,mask_941.nii.gz
600_346.nii.gz,mask_711.nii.gz
600_347.nii.gz,mask_445.nii.gz
600_348.nii.gz,mask_913.nii.gz
600_349.nii.gz,mask_675.nii.gz
600_350.nii.gz,mask_369.nii.gz
600_351.nii.gz,mask_794.nii.gz
600_352.nii.gz,mask_742.nii.gz
600_353.nii.gz,mask_822.nii.gz
600_354.nii.gz,mask_673.nii.gz
600_355.nii.gz,mask_883.nii.gz
600_356.nii.gz,mask_918.nii.gz
600_357.nii.gz,mask_949.nii.gz
600_358.nii.gz,mask_584.nii.gz
600_359.nii.gz,mask_488.nii.gz
600_360.nii.gz,mask_531.nii.gz
600_361.nii.gz,mask_164.nii.gz
600_362.nii.gz,mask_290.nii.gz
600_363.nii.gz,mask_438.nii.gz
600_364.nii.gz,mask_132.nii.gz
600_365.nii.gz,mask_542.nii.gz
600_366.nii.gz,mask_972.nii.gz
600_367.nii.gz,mask_553.nii.gz
600_368.nii.gz,mask_182.nii.gz
